date_time,source,channel,level,location,user,MID,system,SID,operation,x,y,z,BLW_g,wt_g,TWF,WS_ml,WE_ml,comment
2/16/2021 11:16,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,556014,w10dtsm112721,-999999,Action,NaN,NaN,NaN,27.47,23.14,0.85,0.24,0.76,NaN
2/16/2021 12:49,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,556021,w10dtsm112721,-999999,Action,NaN,NaN,NaN,25.07,20.68,0.85,0.63,0.88,had to push lickspout up progressivley to get continued behavior
2/16/2021 14:38,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,550324,w10dtsm112721,-999999,Action,NaN,NaN,NaN,32,26.12,0.85,1.08,0.45,NaN
2/16/2021 14:44,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19.58,0.85,1.87,0.65,NaN
2/17/2021 11:07,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,556014,w10dtsm112721,-999999,Action,NaN,NaN,NaN,27.47,22.84,0.85,0.51,0.49,Mouse was doing ok but I saw a couple misses so I moved it a tad closer about 25 mins in and saw a nice change in slope. He&#x27;s still aborting a ton though...
2/17/2021 11:27,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,554013,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.17,20.36,0.85,1.03,0.66,NaN
2/17/2021 12:42,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,556021,w10dtsm112721,-999999,Action,NaN,NaN,NaN,25.07,20.2,0.85,1.11,0.47,NaN
2/17/2021 17:15,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19.85,0.85,1.6,0.51,NaN
2/17/2021 17:15,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,550324,w10dtsm112721,-999999,Action,NaN,NaN,NaN,32,26.3,0.85,0.98,0.02,NaN
2/18/2021 11:11,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,556014,w10dtsm112721,-999999,Action,NaN,NaN,NaN,27.47,22.9,0.86,0.72,0.4,NaN
2/18/2021 11:11,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,556014,w10dtsm112721,-999999,Action,NaN,NaN,NaN,27.47,10,0.86,3.5,0.4,NaN
2/18/2021 12:22,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,554013,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.17,20.9,0.85,0.49,0.65,NaN
2/18/2021 12:51,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,556021,w10dtsm112721,-999999,Action,NaN,NaN,NaN,25.07,21,0.9,1.56,0.49,NaN
2/18/2021 12:52,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,556021,w10dtsm112721,-999999,Action,NaN,NaN,NaN,25.07,10,0.9,3.5,0.49,NaN
2/18/2021 17:10,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19.6,0.85,1.85,0.45,NaN
2/18/2021 17:31,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,550324,w10dtsm112721,-999999,Action,NaN,NaN,NaN,32,25.5,0.85,1.7,0.29,NaN
2/19/2021 12:53,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,556014,w10dtsm112721,-999999,Action,NaN,NaN,NaN,27.47,22.9,0.86,0.72,0.36,NaN
2/19/2021 13:30,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,554013,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.17,19.5,0.85,1.89,0.59,NaN
2/19/2021 14:19,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,556021,w10dtsm112721,-999999,Action,NaN,NaN,NaN,25.07,21.2,0.9,1.36,0.62,She did really well today! Best yet. I lowered the wheel a bit and brought the lickspout down a tad to slow down aborts.
2/20/2021 11:10,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,556014,w10dtsm112721,-999999,Action,NaN,NaN,NaN,27.47,10,0.85,3.5,0.5,NaN
2/22/2021 12:04,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,556016,w10dtsm112721,-999999,Action,NaN,NaN,NaN,27.6,23,0.85,0.46,0.78,Pretty good mouse. Not ton of aborts; had to move the lickspout a lot. Satiated towards 35-40 mins in but was on a really good track. Will likely do well on 3ul.
2/22/2021 12:44,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,553964,W10DTSM118294,-999999,Action,NaN,NaN,NaN,22.6,19.4,0.85,0.2,0.8,NaN
2/22/2021 13:43,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,556014,w10dtsm112721,-999999,Action,NaN,NaN,NaN,27.47,22,0.85,1.35,0.35,NaN
2/22/2021 15:05,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,554013,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.17,19.5,0.85,1.89,0.55,Was aborting a lot. Eye after touch up is weird. Face and eyes always wet???
2/22/2021 15:13,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,556021,w10dtsm112721,-999999,Action,NaN,NaN,NaN,25.07,20.85,0.9,1.71,0.56,NaN
2/23/2021 11:17,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,556016,w10dtsm112721,-999999,Action,NaN,NaN,NaN,27.6,23.14,0.85,0.32,0.73,NaN
2/23/2021 11:21,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,553964,W10DTSM118294,-999999,Action,NaN,NaN,NaN,22.6,19.3,0.85,0.2,0.8,NaN
2/23/2021 12:45,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,556014,w10dtsm112721,-999999,Action,NaN,NaN,NaN,27.47,22.36,0.85,0.99,0.2,Improved at the end. Seems like moving the wheel up helped. Lisckpout needs to be close enough that he doesn&#x27;t miss otherwise he just keeps rythmically licking anyway but doesn&#x27;t get rewarded for real changes.
2/23/2021 14:37,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,556021,w10dtsm112721,-999999,Action,NaN,NaN,NaN,25.07,20.95,0.9,1.61,0.62,NaN
2/23/2021 14:44,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,554013,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.17,19.9,0.85,1.49,0.56,NaN
